datetime,cpm,cps
 2019-08-02 14:42:43,11,0
 2019-08-02 14:42:43,10,0
 2019-08-02 14:42:44,10,0
 2019-08-02 14:42:46,9,0
 2019-08-02 14:42:47,9,0
 2019-08-02 14:42:48,9,0
 2019-08-02 14:42:49,9,0
 2019-08-02 14:42:50,9,0
 2019-08-02 14:42:51,9,0
 2019-08-02 14:42:53,9,0
 2019-08-02 14:42:54,9,0
 2019-08-02 14:42:55,9,0
 2019-08-02 14:42:56,8,0
 2019-08-02 14:42:57,8,0
 2019-08-02 14:42:58,9,1
 2019-08-02 14:42:58,8,0
 2019-08-02 14:42:59,8,1
 2019-08-02 14:43:01,9,1
 2019-08-02 14:43:02,10,1
 2019-08-02 14:43:03,10,1
 2019-08-02 14:43:04,10,0
 2019-08-02 14:43:05,10,0
 2019-08-02 14:43:05,10,0
 2019-08-02 14:43:06,12,2
 2019-08-02 14:43:08,12,0
 2019-08-02 14:43:09,12,0
 2019-08-02 14:43:10,12,0
 2019-08-02 14:43:11,13,1
 2019-08-02 14:43:12,13,0
 2019-08-02 14:43:13,13,0
 2019-08-02 14:43:13,13,0
 2019-08-02 14:43:15,13,0
 2019-08-02 14:43:16,12,0
 2019-08-02 14:43:17,13,1
 2019-08-02 14:43:18,13,1
 2019-08-02 14:43:19,13,0
 2019-08-02 14:43:20,14,1
 2019-08-02 14:43:20,14,1
 2019-08-02 14:43:21,14,0
 2019-08-02 14:43:23,14,0
 2019-08-02 14:43:24,14,0
 2019-08-02 14:43:25,14,0
 2019-08-02 14:43:26,14,0
 2019-08-02 14:43:27,15,1
 2019-08-02 14:43:27,15,0
 2019-08-02 14:43:28,15,0
 2019-08-02 14:43:30,14,0
 2019-08-02 14:43:31,14,0
 2019-08-02 14:43:32,14,0
 2019-08-02 14:43:33,13,0
 2019-08-02 14:43:34,13,0
 2019-08-02 14:43:35,14,1
 2019-08-02 14:43:35,14,0
 2019-08-02 14:43:36,14,0
 2019-08-02 14:43:38,14,0
 2019-08-02 14:43:39,14,0
 2019-08-02 14:43:40,14,0
 2019-08-02 14:43:41,14,0
 2019-08-02 14:43:42,14,0
 2019-08-02 14:43:42,14,0
 2019-08-02 14:43:43,14,0
 2019-08-02 14:43:45,14,0
 2019-08-02 14:43:46,14,0
 2019-08-02 14:43:47,14,0
 2019-08-02 14:43:48,14,0
 2019-08-02 14:43:49,14,0
 2019-08-02 14:43:50,14,0
 2019-08-02 14:43:50,14,0
 2019-08-02 14:43:51,14,0
 2019-08-02 14:43:53,14,0
 2019-08-02 14:43:54,14,0
 2019-08-02 14:43:55,14,0
 2019-08-02 14:43:56,14,0
 2019-08-02 14:43:57,14,0
 2019-08-02 14:43:57,13,0
 2019-08-02 14:43:58,14,1
 2019-08-02 14:44:00,13,0
 2019-08-02 14:44:01,12,0
 2019-08-02 14:44:02,11,0
 2019-08-02 14:44:03,10,0
 2019-08-02 14:44:04,10,0
 2019-08-02 14:44:04,10,0
 2019-08-02 14:44:05,10,0
 2019-08-02 14:44:07,9,1
 2019-08-02 14:44:08,9,0
 2019-08-02 14:44:09,9,0
 2019-08-02 14:44:10,9,0
 2019-08-02 14:44:11,8,0
 2019-08-02 14:44:12,8,0
 2019-08-02 14:44:12,8,0
 2019-08-02 14:44:13,8,0
 2019-08-02 14:44:15,9,1
 2019-08-02 14:44:16,9,0
 2019-08-02 14:44:17,8,0
 2019-08-02 14:44:18,7,0
 2019-08-02 14:44:19,7,0
 2019-08-02 14:44:19,7,1
 2019-08-02 14:44:20,6,0
 2019-08-02 14:44:22,6,0
 2019-08-02 14:44:23,6,0
 2019-08-02 14:44:24,6,0
 2019-08-02 14:44:25,6,0
 2019-08-02 14:44:26,6,0
 2019-08-02 14:44:27,5,0
 2019-08-02 14:44:27,5,0
 2019-08-02 14:44:28,6,1
 2019-08-02 14:44:30,7,1
 2019-08-02 14:44:30,7,0
 2019-08-02 14:44:31,7,0
 2019-08-02 14:44:32,7,0
 2019-08-02 14:44:33,7,0
 2019-08-02 14:44:34,6,0
 2019-08-02 14:44:34,6,0
 2019-08-02 14:44:35,6,0
 2019-08-02 14:44:37,7,1
 2019-08-02 14:44:38,7,0
 2019-08-02 14:44:39,7,0
 2019-08-02 14:44:40,7,0
 2019-08-02 14:44:41,7,0
 2019-08-02 14:44:42,7,0
 2019-08-02 14:44:42,7,0
 2019-08-02 14:44:44,8,1
 2019-08-02 14:44:45,8,0
 2019-08-02 14:44:46,8,0
 2019-08-02 14:44:47,10,2
 2019-08-02 14:44:48,10,0
 2019-08-02 14:44:49,10,0
 2019-08-02 14:44:49,10,0
 2019-08-02 14:44:50,10,0
 2019-08-02 14:44:52,10,0
 2019-08-02 14:44:53,11,1
 2019-08-02 14:44:54,11,0
 2019-08-02 14:44:55,11,0
 2019-08-02 14:44:56,11,0
 2019-08-02 14:44:56,11,0
 2019-08-02 14:44:57,10,0
 2019-08-02 14:44:59,10,0
 2019-08-02 14:45:00,10,0
 2019-08-02 14:45:01,10,0
 2019-08-02 14:45:02,10,0
 2019-08-02 14:45:03,10,0
 2019-08-02 14:45:04,11,1
 2019-08-02 14:45:04,11,0
 2019-08-02 14:45:05,10,0
 2019-08-02 14:45:07,10,0
 2019-08-02 14:45:08,11,1
 2019-08-02 14:45:09,12,1
 2019-08-02 14:45:10,12,0
 2019-08-02 14:45:11,12,0
 2019-08-02 14:45:11,14,2
 2019-08-02 14:45:12,14,0
 2019-08-02 14:45:14,13,0
 2019-08-02 14:45:15,13,0
 2019-08-02 14:45:16,13,0
 2019-08-02 14:45:17,13,0
 2019-08-02 14:45:18,13,0
 2019-08-02 14:45:19,12,0
 2019-08-02 14:45:19,12,0
 2019-08-02 14:45:20,12,0
 2019-08-02 14:45:22,12,0
 2019-08-02 14:45:23,12,0
 2019-08-02 14:45:24,12,0
 2019-08-02 14:45:25,12,0
 2019-08-02 14:45:26,12,0
 2019-08-02 14:45:26,12,0
 2019-08-02 14:45:27,11,0
 2019-08-02 14:45:29,10,0
 2019-08-02 14:45:30,10,0
 2019-08-02 14:45:31,10,0
 2019-08-02 14:45:32,10,0
 2019-08-02 14:45:33,10,0
 2019-08-02 14:45:33,10,0
 2019-08-02 14:45:34,10,0
 2019-08-02 14:45:36,10,0
 2019-08-02 14:45:37,9,0
 2019-08-02 14:45:38,9,0
 2019-08-02 14:45:39,9,0
 2019-08-02 14:45:40,10,1
 2019-08-02 14:45:41,11,1
 2019-08-02 14:45:41,11,0
 2019-08-02 14:45:42,11,0
 2019-08-02 14:45:44,10,0
 2019-08-02 14:45:45,10,0
 2019-08-02 14:45:46,10,0
 2019-08-02 14:45:47,8,0
 2019-08-02 14:45:48,8,0
 2019-08-02 14:45:48,8,0
 2019-08-02 14:45:51,8,0
 2019-08-02 14:45:52,8,0
 2019-08-02 14:45:53,9,1
 2019-08-02 14:45:54,8,0
 2019-08-02 14:45:55,8,0
 2019-08-02 14:45:56,9,1
 2019-08-02 14:45:56,9,0
 2019-08-02 14:45:57,9,0
 2019-08-02 14:45:59,9,0
 2019-08-02 14:46:00,9,0
 2019-08-02 14:46:01,9,0
 2019-08-02 14:46:02,9,0
 2019-08-02 14:46:03,10,1
 2019-08-02 14:46:03,10,0
 2019-08-02 14:46:04,10,1
 2019-08-02 14:46:06,10,0
 2019-08-02 14:46:07,10,0
 2019-08-02 14:46:08,10,0
 2019-08-02 14:46:09,9,0
 2019-08-02 14:46:10,8,0
 2019-08-02 14:46:11,8,0
 2019-08-02 14:46:11,8,0
 2019-08-02 14:46:13,6,0
 2019-08-02 14:46:14,6,0
 2019-08-02 14:46:15,6,0
 2019-08-02 14:46:16,6,0
 2019-08-02 14:46:17,6,0
 2019-08-02 14:46:18,6,0
 2019-08-02 14:46:18,6,0
 2019-08-02 14:46:19,6,0
 2019-08-02 14:46:21,6,0
 2019-08-02 14:46:22,6,0
 2019-08-02 14:46:23,6,0
 2019-08-02 14:46:24,6,0
 2019-08-02 14:46:25,7,1
 2019-08-02 14:46:25,8,1
 2019-08-02 14:46:26,8,0
 2019-08-02 14:46:28,8,0
 2019-08-02 14:46:29,8,0
 2019-08-02 14:46:30,8,0
 2019-08-02 14:46:31,8,0
 2019-08-02 14:46:32,9,1
 2019-08-02 14:46:33,10,1
 2019-08-02 14:46:33,10,0
 2019-08-02 14:46:34,10,0
 2019-08-02 14:46:36,10,0
 2019-08-02 14:46:37,12,2
 2019-08-02 14:46:38,13,1
 2019-08-02 14:46:39,14,1
 2019-08-02 14:46:40,14,0
 2019-08-02 14:46:40,13,0
 2019-08-02 14:46:41,12,0
 2019-08-02 14:46:43,12,0
 2019-08-02 14:46:44,12,0
 2019-08-02 14:46:45,12,0
 2019-08-02 14:46:46,13,1
 2019-08-02 14:46:47,13,0
 2019-08-02 14:46:48,13,0
 2019-08-02 14:46:48,13,0
 2019-08-02 14:46:49,13,0
 2019-08-02 14:46:51,13,0
 2019-08-02 14:46:52,13,0
 2019-08-02 14:46:53,12,0
 2019-08-02 14:46:54,12,0
 2019-08-02 14:46:55,12,0
 2019-08-02 14:46:55,12,1
 2019-08-02 14:46:56,12,0
 2019-08-02 14:46:58,12,0
 2019-08-02 14:46:59,12,0
 2019-08-02 14:47:00,12,0
 2019-08-02 14:47:01,13,1
 2019-08-02 14:47:02,13,0
 2019-08-02 14:47:02,13,1
 2019-08-02 14:47:03,13,0
 2019-08-02 14:47:05,12,0
 2019-08-02 14:47:06,12,0
 2019-08-02 14:47:07,13,1
 2019-08-02 14:47:08,13,0
 2019-08-02 14:47:09,13,0
 2019-08-02 14:47:10,13,0
 2019-08-02 14:47:10,14,1
 2019-08-02 14:47:11,14,0
 2019-08-02 14:47:13,14,0
 2019-08-02 14:47:14,15,1
 2019-08-02 14:47:15,15,0
 2019-08-02 14:47:16,15,0
 2019-08-02 14:47:17,15,0
 2019-08-02 14:47:17,15,0
 2019-08-02 14:47:18,15,0
 2019-08-02 14:47:20,15,0
 2019-08-02 14:47:21,16,1
 2019-08-02 14:47:22,16,0
 2019-08-02 14:47:23,16,0
 2019-08-02 14:47:24,16,0
 2019-08-02 14:47:25,15,0
 2019-08-02 14:47:25,14,0
 2019-08-02 14:47:26,14,0
 2019-08-02 14:47:28,14,0
 2019-08-02 14:47:29,14,0
 2019-08-02 14:47:30,14,0
 2019-08-02 14:47:30,14,0
 2019-08-02 14:47:31,13,0
 2019-08-02 14:47:32,12,0
 2019-08-02 14:47:32,12,0
 2019-08-02 14:47:33,12,0
 2019-08-02 14:47:35,13,1
 2019-08-02 14:47:36,11,0
 2019-08-02 14:47:37,10,0
 2019-08-02 14:47:38,9,0
 2019-08-02 14:47:39,9,0
 2019-08-02 14:47:40,9,0
 2019-08-02 14:47:40,9,0
 2019-08-02 14:47:42,9,0
 2019-08-02 14:47:43,9,0
 2019-08-02 14:47:44,9,0
 2019-08-02 14:47:45,8,0
 2019-08-02 14:47:46,8,0
 2019-08-02 14:47:47,8,0
 2019-08-02 14:47:47,8,0
 2019-08-02 14:47:48,8,0
 2019-08-02 14:47:50,8,0
 2019-08-02 14:47:51,9,1
 2019-08-02 14:47:52,10,1
 2019-08-02 14:47:53,10,0
 2019-08-02 14:47:54,10,0
 2019-08-02 14:47:54,9,0
 2019-08-02 14:47:55,9,0
 2019-08-02 14:47:57,9,0
 2019-08-02 14:47:58,9,0
 2019-08-02 14:47:59,9,0
 2019-08-02 14:48:00,8,0
 2019-08-02 14:48:01,8,0
 2019-08-02 14:48:02,7,0
 2019-08-02 14:48:02,8,1
 2019-08-02 14:48:03,8,0
 2019-08-02 14:48:05,8,0
 2019-08-02 14:48:06,7,0
 2019-08-02 14:48:07,7,0
 2019-08-02 14:48:08,7,0
 2019-08-02 14:48:09,7,0
 2019-08-02 14:48:09,8,2
 2019-08-02 14:48:10,8,0
 2019-08-02 14:48:12,8,0
 2019-08-02 14:48:13,7,0
 2019-08-02 14:48:14,7,0
 2019-08-02 14:48:15,8,1
 2019-08-02 14:48:16,8,0
 2019-08-02 14:48:17,8,0
 2019-08-02 14:48:17,8,0
 2019-08-02 14:48:18,9,1
 2019-08-02 14:48:20,9,1
 2019-08-02 14:48:21,9,0
 2019-08-02 14:48:22,9,0
 2019-08-02 14:48:23,10,1
 2019-08-02 14:48:24,10,0
 2019-08-02 14:48:24,10,0
 2019-08-02 14:48:25,10,0
 2019-08-02 14:48:27,10,0
 2019-08-02 14:48:28,11,1
 2019-08-02 14:48:29,11,0
 2019-08-02 14:48:30,11,0
 2019-08-02 14:48:31,11,0
 2019-08-02 14:48:32,11,0
 2019-08-02 14:48:32,11,0
 2019-08-02 14:48:34,11,0
 2019-08-02 14:48:35,12,2
 2019-08-02 14:48:36,12,0
 2019-08-02 14:48:37,12,0
 2019-08-02 14:48:38,12,0
 2019-08-02 14:48:39,12,0
 2019-08-02 14:48:39,12,0
 2019-08-02 14:48:40,13,1
 2019-08-02 14:48:42,13,0
 2019-08-02 14:48:43,13,0
 2019-08-02 14:48:44,13,0
 2019-08-02 14:48:45,13,0
 2019-08-02 14:48:46,13,0
 2019-08-02 14:48:46,13,0
 2019-08-02 14:48:47,13,0
 2019-08-02 14:48:49,13,0
 2019-08-02 14:48:51,13,0
 2019-08-02 14:48:52,12,0
 2019-08-02 14:48:53,11,0
 2019-08-02 14:48:54,11,0
 2019-08-02 14:48:54,11,0
 2019-08-02 14:48:55,11,0
 2019-08-02 14:48:57,12,1
 2019-08-02 14:48:58,12,0
 2019-08-02 14:48:59,13,1
 2019-08-02 14:49:00,13,0
 2019-08-02 14:49:01,13,0
 2019-08-02 14:49:01,13,0
 2019-08-02 14:49:02,13,0
 2019-08-02 14:49:04,12,0
 2019-08-02 14:49:05,12,0
 2019-08-02 14:49:06,13,1
 2019-08-02 14:49:07,13,0
 2019-08-02 14:49:08,14,1
 2019-08-02 14:49:09,14,0
 2019-08-02 14:49:09,14,0
 2019-08-02 14:49:11,12,0
 2019-08-02 14:49:12,12,0
 2019-08-02 14:49:13,12,0
 2019-08-02 14:49:14,12,0
 2019-08-02 14:49:15,12,0
 2019-08-02 14:49:16,11,0
 2019-08-02 14:49:16,11,0
 2019-08-02 14:49:17,11,0
 2019-08-02 14:49:19,11,0
 2019-08-02 14:49:20,10,0
 2019-08-02 14:49:21,9,0
 2019-08-02 14:49:22,11,2
 2019-08-02 14:49:23,12,1
 2019-08-02 14:49:23,12,1
 2019-08-02 14:49:24,12,0
 2019-08-02 14:49:26,12,0
 2019-08-02 14:49:27,12,0
 2019-08-02 14:49:28,12,0
 2019-08-02 14:49:29,11,0
 2019-08-02 14:49:30,11,0
 2019-08-02 14:49:31,11,0
 2019-08-02 14:49:31,11,0
 2019-08-02 14:49:32,11,0
 2019-08-02 14:49:34,11,0
 2019-08-02 14:49:35,11,0
 2019-08-02 14:49:36,9,0
 2019-08-02 14:49:37,10,1
 2019-08-02 14:49:38,10,0
 2019-08-02 14:49:38,10,0
 2019-08-02 14:49:39,10,0
 2019-08-02 14:49:41,10,0
 2019-08-02 14:49:42,9,0
 2019-08-02 14:49:43,9,0
 2019-08-02 14:49:44,9,0
 2019-08-02 14:49:45,9,0
 2019-08-02 14:49:46,9,0
 2019-08-02 14:49:46,9,0
 2019-08-02 14:49:47,9,0
 2019-08-02 14:49:49,9,0
 2019-08-02 14:49:50,9,0
 2019-08-02 14:49:51,11,2
 2019-08-02 14:49:52,11,0
 2019-08-02 14:49:53,12,1
 2019-08-02 14:49:53,13,1
 2019-08-02 14:49:54,13,0
 2019-08-02 14:49:56,14,1
 2019-08-02 14:49:57,13,0
 2019-08-02 14:49:58,13,0
 2019-08-02 14:49:59,13,1
 2019-08-02 14:50:00,13,0
 2019-08-02 14:50:01,13,0
 2019-08-02 14:50:01,13,0
 2019-08-02 14:50:03,13,0
 2019-08-02 14:50:04,13,0
 2019-08-02 14:50:05,13,0
 2019-08-02 14:50:06,12,0
 2019-08-02 14:50:07,13,1
 2019-08-02 14:50:08,12,0
 2019-08-02 14:50:08,13,1
 2019-08-02 14:50:09,13,0
 2019-08-02 14:50:11,13,0
 2019-08-02 14:50:12,13,0
 2019-08-02 14:50:13,13,0
 2019-08-02 14:50:14,14,1
 2019-08-02 14:50:15,14,0
 2019-08-02 14:50:15,14,0
 2019-08-02 14:50:16,14,0
 2019-08-02 14:50:18,14,0
 2019-08-02 14:50:19,14,0
 2019-08-02 14:50:20,15,1
 2019-08-02 14:50:21,15,0
 2019-08-02 14:50:22,13,0
 2019-08-02 14:50:23,12,0
 2019-08-02 14:50:23,11,0
 2019-08-02 14:50:24,11,0
 2019-08-02 14:50:26,11,0
 2019-08-02 14:50:27,11,0
 2019-08-02 14:50:28,11,0
 2019-08-02 14:50:29,11,0
 2019-08-02 14:50:30,11,0
 2019-08-02 14:50:30,12,1
 2019-08-02 14:50:30,12,0
 2019-08-02 14:50:31,12,0
 2019-08-02 14:50:33,12,0
 2019-08-02 14:50:34,12,0
 2019-08-02 14:50:35,13,1
 2019-08-02 14:50:36,12,0
 2019-08-02 14:50:37,13,1
 2019-08-02 14:50:38,13,0
 2019-08-02 14:50:38,13,0
 2019-08-02 14:50:40,13,0
 2019-08-02 14:50:41,13,0
 2019-08-02 14:50:42,13,0
 2019-08-02 14:50:43,13,0
 2019-08-02 14:50:44,13,0
 2019-08-02 14:50:45,13,0
 2019-08-02 14:50:45,13,0
 2019-08-02 14:50:46,13,0
 2019-08-02 14:50:48,14,1
 2019-08-02 14:50:49,16,2
 2019-08-02 14:50:50,14,0
 2019-08-02 14:50:51,15,1
 2019-08-02 14:50:52,14,0
 2019-08-02 14:50:52,13,0
 2019-08-02 14:50:53,13,0
 2019-08-02 14:50:55,12,0
 2019-08-02 14:50:56,12,0
 2019-08-02 14:50:57,14,2
 2019-08-02 14:50:58,13,0
 2019-08-02 14:50:59,13,0
 2019-08-02 14:51:00,13,0
 2019-08-02 14:51:00,14,1
 2019-08-02 14:51:01,14,0
 2019-08-02 14:51:03,14,0
 2019-08-02 14:51:04,14,0
 2019-08-02 14:51:05,14,0
 2019-08-02 14:51:06,13,0
 2019-08-02 14:51:07,13,0
 2019-08-02 14:51:07,12,0
 2019-08-02 14:51:08,12,0
 2019-08-02 14:51:10,12,0
 2019-08-02 14:51:11,12,0
 2019-08-02 14:51:12,12,0
 2019-08-02 14:51:13,11,0
 2019-08-02 14:51:14,11,0
 2019-08-02 14:51:15,11,0
 2019-08-02 14:51:15,11,0
 2019-08-02 14:51:16,11,0
 2019-08-02 14:51:18,11,0
 2019-08-02 14:51:19,11,1
 2019-08-02 14:51:20,11,0
 2019-08-02 14:51:21,11,0
 2019-08-02 14:51:22,11,0
 2019-08-02 14:51:22,11,0
 2019-08-02 14:51:23,11,0
 2019-08-02 14:51:25,11,0
 2019-08-02 14:51:26,11,0
 2019-08-02 14:51:27,11,0
 2019-08-02 14:51:28,11,0
 2019-08-02 14:51:29,11,0
 2019-08-02 14:51:30,10,0
 2019-08-02 14:51:30,11,1
 2019-08-02 14:51:32,11,0
 2019-08-02 14:51:33,11,0
 2019-08-02 14:51:34,11,0
 2019-08-02 14:51:35,10,0
 2019-08-02 14:51:36,10,0
 2019-08-02 14:51:37,9,0
 2019-08-02 14:51:37,9,0
 2019-08-02 14:51:38,9,0
 2019-08-02 14:51:40,9,0
 2019-08-02 14:51:41,9,0
 2019-08-02 14:51:42,9,0
 2019-08-02 14:51:43,9,0
 2019-08-02 14:51:44,9,0
 2019-08-02 14:51:44,9,0
 2019-08-02 14:51:45,9,0
 2019-08-02 14:51:47,9,0
 2019-08-02 14:51:48,8,0
 2019-08-02 14:51:49,6,0
 2019-08-02 14:51:51,6,0
 2019-08-02 14:51:52,6,1
 2019-08-02 14:51:52,6,0
 2019-08-02 14:51:53,6,0
 2019-08-02 14:51:55,6,0
 2019-08-02 14:51:56,6,0
 2019-08-02 14:51:57,6,0
 2019-08-02 14:51:58,4,0
 2019-08-02 14:51:59,4,0
 2019-08-02 14:51:59,4,0
 2019-08-02 14:52:00,4,0
 2019-08-02 14:52:02,3,0
 2019-08-02 14:52:03,3,0
 2019-08-02 14:52:04,3,0
 2019-08-02 14:52:05,3,0
 2019-08-02 14:52:06,3,0
 2019-08-02 14:52:07,4,1
 2019-08-02 14:52:07,5,1
 2019-08-02 14:52:09,6,1
 2019-08-02 14:52:10,7,1
 2019-08-02 14:52:11,7,0
 2019-08-02 14:52:12,7,0
 2019-08-02 14:52:13,7,0
 2019-08-02 14:52:14,7,0
 2019-08-02 14:52:14,7,0
 2019-08-02 14:52:15,7,0
 2019-08-02 14:52:17,7,0
 2019-08-02 14:52:18,7,0
 2019-08-02 14:52:19,7,0
 2019-08-02 14:52:20,7,1
 2019-08-02 14:52:21,7,0
 2019-08-02 14:52:21,7,0
 2019-08-02 14:52:22,7,0
 2019-08-02 14:52:24,7,0
 2019-08-02 14:52:25,7,0
 2019-08-02 14:52:26,9,2
 2019-08-02 14:52:27,10,1
 2019-08-02 14:52:28,11,1
 2019-08-02 14:52:29,11,0
 2019-08-02 14:52:29,12,1
 2019-08-02 14:52:30,12,0
 2019-08-02 14:52:32,13,2
 2019-08-02 14:52:33,13,0
 2019-08-02 14:52:34,13,0
 2019-08-02 14:52:35,13,0
 2019-08-02 14:52:36,14,1
 2019-08-02 14:52:36,14,0
 2019-08-02 14:52:37,14,0
 2019-08-02 14:52:39,14,0
 2019-08-02 14:52:40,15,1
 2019-08-02 14:52:41,15,0
 2019-08-02 14:52:42,17,2
 2019-08-02 14:52:43,17,0
 2019-08-02 14:52:44,17,0
 2019-08-02 14:52:44,17,0
 2019-08-02 14:52:45,17,0
 2019-08-02 14:52:47,17,0
 2019-08-02 14:52:48,17,0
 2019-08-02 14:52:49,18,1
 2019-08-02 14:52:50,18,0
 2019-08-02 14:52:51,18,0
 2019-08-02 14:52:51,17,0
 2019-08-02 14:52:52,17,0
 2019-08-02 14:52:54,17,0
 2019-08-02 14:52:55,17,0
 2019-08-02 14:52:56,17,0
 2019-08-02 14:52:57,17,0
 2019-08-02 14:52:58,17,0
 2019-08-02 14:52:59,17,0
 2019-08-02 14:52:59,17,0
 2019-08-02 14:53:01,17,0
 2019-08-02 14:53:02,17,0
 2019-08-02 14:53:03,17,0
 2019-08-02 14:53:04,18,1
 2019-08-02 14:53:05,19,1
 2019-08-02 14:53:06,19,0
 2019-08-02 14:53:06,18,0
 2019-08-02 14:53:07,17,0
 2019-08-02 14:53:09,16,0
 2019-08-02 14:53:10,16,1
 2019-08-02 14:53:11,16,0
 2019-08-02 14:53:12,16,0
 2019-08-02 14:53:13,16,0
 2019-08-02 14:53:13,16,0
 2019-08-02 14:53:14,17,1
 2019-08-02 14:53:16,17,0
 2019-08-02 14:53:17,18,1
 2019-08-02 14:53:18,18,0
 2019-08-02 14:53:19,18,0
 2019-08-02 14:53:20,17,0
 2019-08-02 14:53:21,18,1
 2019-08-02 14:53:21,18,0
 2019-08-02 14:53:22,18,0
 2019-08-02 14:53:24,18,0
 2019-08-02 14:53:25,18,0
 2019-08-02 14:53:26,16,0
 2019-08-02 14:53:27,15,0
 2019-08-02 14:53:28,14,0
 2019-08-02 14:53:28,14,0
 2019-08-02 14:53:29,13,0
 2019-08-02 14:53:29,14,1
 2019-08-02 14:53:31,12,0
 2019-08-02 14:53:32,12,0
 2019-08-02 14:53:33,12,0
 2019-08-02 14:53:34,12,0
 2019-08-02 14:53:35,12,1
 2019-08-02 14:53:36,12,0
 2019-08-02 14:53:36,12,0
 2019-08-02 14:53:38,13,1
 2019-08-02 14:53:39,12,0
 2019-08-02 14:53:40,12,0
 2019-08-02 14:53:41,10,0
 2019-08-02 14:53:42,10,0
 2019-08-02 14:53:43,10,0
 2019-08-02 14:53:43,11,1
 2019-08-02 14:53:44,11,0
 2019-08-02 14:53:46,11,0
 2019-08-02 14:53:47,11,0
 2019-08-02 14:53:48,11,1
 2019-08-02 14:53:49,13,2
 2019-08-02 14:53:50,13,0
 2019-08-02 14:53:50,13,0
 2019-08-02 14:53:51,14,1
 2019-08-02 14:53:53,16,2
 2019-08-02 14:53:54,16,0
 2019-08-02 14:53:55,16,0
 2019-08-02 14:53:56,16,0
 2019-08-02 14:53:57,16,0
 2019-08-02 14:53:58,16,0
 2019-08-02 14:53:58,16,0
 2019-08-02 14:53:59,17,1
 2019-08-02 14:54:01,17,0
 2019-08-02 14:54:02,18,1
 2019-08-02 14:54:03,17,0
 2019-08-02 14:54:04,16,0
 2019-08-02 14:54:05,16,0
 2019-08-02 14:54:05,16,0
 2019-08-02 14:54:06,16,0
 2019-08-02 14:54:08,16,0
 2019-08-02 14:54:09,15,0
 2019-08-02 14:54:10,15,0
 2019-08-02 14:54:11,15,0
 2019-08-02 14:54:12,15,0
 2019-08-02 14:54:13,15,0
 2019-08-02 14:54:13,14,0
 2019-08-02 14:54:14,14,0
 2019-08-02 14:54:16,13,0
 2019-08-02 14:54:17,14,1
 2019-08-02 14:54:18,14,0
 2019-08-02 14:54:19,14,0
 2019-08-02 14:54:20,13,0
 2019-08-02 14:54:20,14,1
 2019-08-02 14:54:21,14,0
 2019-08-02 14:54:23,15,1
 2019-08-02 14:54:24,16,1
 2019-08-02 14:54:25,16,0
 2019-08-02 14:54:26,16,0
 2019-08-02 14:54:27,17,1
 2019-08-02 14:54:28,17,0
 2019-08-02 14:54:28,17,0
 2019-08-02 14:54:30,17,1
 2019-08-02 14:54:31,17,0
 2019-08-02 14:54:32,17,0
 2019-08-02 14:54:33,17,0
 2019-08-02 14:54:34,17,0
 2019-08-02 14:54:35,16,0
 2019-08-02 14:54:35,16,0
 2019-08-02 14:54:36,16,0
 2019-08-02 14:54:38,15,0
 2019-08-02 14:54:39,15,0
 2019-08-02 14:54:40,15,0
 2019-08-02 14:54:41,16,1
 2019-08-02 14:54:42,17,1
 2019-08-02 14:54:42,17,0
 2019-08-02 14:54:43,16,0
 2019-08-02 14:54:45,16,0
 2019-08-02 14:54:46,16,0
 2019-08-02 14:54:47,16,0
 2019-08-02 14:54:48,15,0
 2019-08-02 14:54:49,13,0
 2019-08-02 14:54:50,13,0
 2019-08-02 14:54:51,15,2
 2019-08-02 14:54:53,14,0
 2019-08-02 14:54:54,12,0
 2019-08-02 14:54:55,12,0
 2019-08-02 14:54:56,12,0
 2019-08-02 14:54:57,12,0
 2019-08-02 14:54:57,12,0
 2019-08-02 14:54:58,13,1
 2019-08-02 14:55:00,13,0
 2019-08-02 14:55:01,12,0
 2019-08-02 14:55:02,12,0
 2019-08-02 14:55:03,12,1
 2019-08-02 14:55:04,12,0
 2019-08-02 14:55:05,12,0
 2019-08-02 14:55:05,12,0
 2019-08-02 14:55:06,12,0
 2019-08-02 14:55:08,12,0
 2019-08-02 14:55:09,12,0
 2019-08-02 14:55:10,12,0
 2019-08-02 14:55:11,12,0
 2019-08-02 14:55:12,12,0
 2019-08-02 14:55:12,12,0
 2019-08-02 14:55:13,12,0
 2019-08-02 14:55:15,13,1
 2019-08-02 14:55:16,14,1
 2019-08-02 14:55:17,14,0
 2019-08-02 14:55:18,13,0
 2019-08-02 14:55:19,14,1
 2019-08-02 14:55:19,14,0
 2019-08-02 14:55:20,14,0
 2019-08-02 14:55:22,14,1
 2019-08-02 14:55:23,15,1
 2019-08-02 14:55:24,14,0
 2019-08-02 14:55:25,14,1
 2019-08-02 14:55:26,14,0
 2019-08-02 14:55:27,14,0
 2019-08-02 14:55:27,13,0
 2019-08-02 14:55:28,13,0
 2019-08-02 14:55:30,14,1
 2019-08-02 14:55:31,13,0
 2019-08-02 14:55:32,13,0
 2019-08-02 14:55:33,14,1
 2019-08-02 14:55:34,14,0
 2019-08-02 14:55:34,14,0
 2019-08-02 14:55:35,14,0
 2019-08-02 14:55:37,15,1
 2019-08-02 14:55:38,16,1
 2019-08-02 14:55:39,17,1
 2019-08-02 14:55:40,17,0
